waste_id,date_listed,category,sub_category,description,location,quantity_kg,unit,demand_index,price_per_unit_lkr,total_value_lkr,status
db464a97-364c-444f-a78b-ac5c7145b2fc,2026-01-29,Plastic,PET Bottles,Mixed PET Bottles available at Horana factory.,Horana Export Processing Zone,1575.64,kg,1.16,149.06,234864.9,Available
5be6a4b9-42eb-4972-aa2c-7b7c76d3cfcd,2026-01-29,Textile Offcuts,Cotton,Clean Cotton available at Seethawaka factory.,Seethawaka Export Processing Zone,1208.45,kg,0.96,123.19,148868.96,Available
aab80ac5-7392-4423-b29c-2853c9b416dd,2026-01-29,Organic,Food Waste,Leftover Food Waste available at Biyagama factory.,Biyagama Export Processing Zone,1256.42,kg,0.98,6.09,7651.6,Available
4170e5fc-5c9e-457c-9841-5bb23ac363e3,2026-01-29,Paper,Mixed,Clean Mixed available at Ekala factory.,Ekala Industrial Estate,146.43,kg,0.86,28.29,4142.5,Available
d33b59df-794d-4cfa-a396-c5be2da0b6f7,2026-01-29,Metal,Steel Scraps,Loose Steel Scraps available at Katunayake factory.,Katunayake Export Processing Zone,127.57,kg,0.93,168.24,21462.38,Available
6568194c-4865-4e9e-a4ee-1ad8c03e2e1c,2026-01-29,Chemical,Empty Drums (Plastic),Dirty Empty Drums (Plastic) available at Katunayake factory.,Katunayake Export Processing Zone,1851.86,units,0.96,546.78,1012560.01,Available
9fd025ca-c39b-424f-83ed-5525a6a65d82,2026-01-29,Textile Offcuts,Polyester,Clean Polyester available at Koggala factory.,Koggala Export Processing Zone,1098.9,kg,1.09,85.37,93813.09,Available
9ff25651-ab12-4f2b-b13c-4baf666e2f7c,2026-01-29,Textile Offcuts,Mixed,Sorted Mixed available at Seethawaka factory.,Seethawaka Export Processing Zone,1483.02,kg,1.19,59.77,88640.11,Available
34c524cb-450e-471d-94c3-0ecd00deff3f,2026-01-29,Paper,Mixed,Loose Mixed available at Katunayake factory.,Katunayake Export Processing Zone,654.45,kg,1.14,43.62,28547.11,Available
f9185571-85d9-497d-b8fd-8c2ada622744,2026-01-29,Plastic,HDPE Containers,Leftover HDPE Containers available at Biyagama factory.,Biyagama Export Processing Zone,1412.88,kg,0.85,116.56,164685.29,Sold
9928acdc-86f3-47d1-84b3-ff85ef5380b2,2026-01-29,Textile Offcuts,Polyester,Leftover Polyester available at Horana factory.,Horana Export Processing Zone,1131.3,kg,1.14,45.58,51564.65,Available
0b28f4c5-e4d4-485b-8e41-b7b4da2ca8df,2026-01-29,Textile Offcuts,Cotton,Sorted Cotton available at Paliyagoda factory.,Paliyagoda,1088.6,kg,1.05,148.24,161374.06,Available
bc95507d-9a0c-4aca-bef0-c7627183d3b8,2026-01-29,Chemical,Empty Drums (Plastic),Loose Empty Drums (Plastic) available at Ekala factory.,Ekala Industrial Estate,1565.56,units,1.2,883.38,1382984.39,Available
554718f3-9da0-4dfe-8efe-608ca67dc1de,2026-01-29,Textile Offcuts,Polyester,Leftover Polyester available at Seethawaka factory.,Seethawaka Export Processing Zone,342.53,kg,1.13,87.49,29967.95,Sold
10852f46-654e-4f10-b818-9dea05590e56,2026-01-29,Textile Offcuts,Polyester,Baled Polyester available at Koggala factory.,Koggala Export Processing Zone,427.5,kg,1.0,54.01,23089.27,Available
7eae27b2-8dcb-4a99-8181-cd331e0d8001,2026-01-29,Organic,Food Waste,Unsorted Food Waste available at Seethawaka factory.,Seethawaka Export Processing Zone,447.67,kg,0.95,8.29,3711.18,Available
1ef155fe-492a-40bf-96cd-3ba237305f4c,2026-01-29,Metal,Aluminum Cans,Leftover Aluminum Cans available at Horana factory.,Horana Export Processing Zone,1106.66,kg,0.91,295.07,326542.17,Available
374ab74e-4b5d-4f3f-8777-90be9a35fe1b,2026-01-29,Organic,Food Waste,Mixed Food Waste available at Colombo factory.,Colombo Industrial Zone,1403.82,kg,1.01,10.23,14361.08,Available
d55ca51d-2cc7-4102-b9b4-05c59964e07e,2026-01-29,Chemical,Empty Drums (Plastic),Dirty Empty Drums (Plastic) available at Biyagama factory.,Biyagama Export Processing Zone,1049.24,units,1.01,598.72,628200.97,Sold
afa10237-a322-493a-a50f-15000c8fc378,2026-01-29,Plastic,PET Bottles,Loose PET Bottles available at Colombo factory.,Colombo Industrial Zone,62.07,kg,1.1,129.74,8052.96,Available
e1c43909-1be7-4ec5-bf45-e7f9c5032ec6,2026-01-29,Plastic,HDPE Containers,Dirty HDPE Containers available at Ekala factory.,Ekala Industrial Estate,868.36,kg,0.85,79.64,69156.19,Available
9d8d3d4c-3269-40a3-b81c-737565b77b0a,2026-01-29,Metal,Aluminum Cans,Baled Aluminum Cans available at Biyagama factory.,Biyagama Export Processing Zone,444.96,kg,0.92,363.82,161885.35,Sold
0918b0b9-1978-4505-af63-3d93e3395fc3,2026-01-29,Metal,Steel Scraps,Clean Steel Scraps available at Horana factory.,Horana Export Processing Zone,939.15,kg,1.15,223.8,210181.77,Sold
b05589e8-5c79-4813-af2f-e57b6abcba77,2026-01-29,Textile Offcuts,Mixed,Dirty Mixed available at Biyagama factory.,Biyagama Export Processing Zone,177.72,kg,0.92,49.91,8870.01,Available
e2c8309b-e62f-49a5-ac1b-eb54dabea3f1,2026-01-29,Textile Offcuts,Polyester,Dirty Polyester available at Katunayake factory.,Katunayake Export Processing Zone,1393.11,kg,1.04,48.56,67649.42,Available
6f557ab4-73f0-436e-9ce8-e1a152378067,2026-01-29,Organic,Food Waste,Dirty Food Waste available at Koggala factory.,Koggala Export Processing Zone,1290.12,kg,0.85,8.43,10875.71,Available
23164994-c323-4973-bb40-d831339bd025,2026-01-29,Metal,Aluminum Cans,Leftover Aluminum Cans available at Colombo factory.,Colombo Industrial Zone,373.0,kg,1.1,335.2,125029.6,Available
b06a7880-a639-4242-bd65-fdcd5360c351,2026-01-29,Plastic,LDPE Wrap,Loose LDPE Wrap available at Seethawaka factory.,Seethawaka Export Processing Zone,1252.97,kg,1.18,123.21,154378.43,Available
f3167405-fb1f-4d42-b4d8-f9c815f9b410,2026-01-29,Organic,Food Waste,Leftover Food Waste available at Seethawaka factory.,Seethawaka Export Processing Zone,1690.88,kg,1.03,8.15,13780.67,Available
194e7615-28ea-4e7e-bb7e-0b390e74aeb6,2026-01-29,Metal,Aluminum Cans,Loose Aluminum Cans available at Koggala factory.,Koggala Export Processing Zone,212.82,kg,0.9,274.24,58363.76,Available
19b60659-1d28-479c-bf98-112f2d3ec551,2026-01-29,Metal,Aluminum Cans,Unsorted Aluminum Cans available at Colombo factory.,Colombo Industrial Zone,1913.05,kg,1.16,399.0,763306.95,Available
85f84fbe-2fe7-48f8-9075-393745a99dfb,2026-01-29,Textile Offcuts,Polyester,Sorted Polyester available at Biyagama factory.,Biyagama Export Processing Zone,466.61,kg,0.83,32.85,15328.14,Available
e54bb832-5ea7-4df4-a90f-22e726464888,2026-01-29,Metal,Aluminum Cans,Leftover Aluminum Cans available at Ekala factory.,Ekala Industrial Estate,433.57,kg,1.11,435.49,188815.4,Available
a567aaf5-1b71-4335-b960-d62e5cab6347,2026-01-29,Textile Offcuts,Polyester,Clean Polyester available at Horana factory.,Horana Export Processing Zone,874.16,kg,1.13,60.74,53096.48,Available
6335c490-8393-4331-88f8-958c6632b153,2026-01-29,Organic,Food Waste,Loose Food Waste available at Paliyagoda factory.,Paliyagoda,1887.44,kg,1.15,15.14,28575.84,Available
75d26a60-df15-4e12-a21d-02a0d31098f0,2026-01-29,Plastic,LDPE Wrap,Baled LDPE Wrap available at Biyagama factory.,Biyagama Export Processing Zone,1393.46,kg,1.0,104.71,145909.2,Sold
fae8d5e0-2587-4d35-ad88-abff71cbf43a,2026-01-29,Textile Offcuts,Polyester,Leftover Polyester available at Seethawaka factory.,Seethawaka Export Processing Zone,1893.92,kg,1.01,32.48,61514.52,Available
f91b0e01-54d1-4dfc-ba59-1606efecdb77,2026-01-29,Textile Offcuts,Mixed,Loose Mixed available at Seethawaka factory.,Seethawaka Export Processing Zone,1486.7,kg,0.94,43.92,65295.86,Sold
dc958077-9376-4263-a27c-6586c77af555,2026-01-29,Chemical,Empty Drums (Plastic),Mixed Empty Drums (Plastic) available at Katunayake factory.,Katunayake Export Processing Zone,1538.69,units,0.87,567.41,873068.09,Available
d4bd6ff2-9b4b-4d73-af94-545358813c1b,2026-01-29,Organic,Food Waste,Sorted Food Waste available at Koggala factory.,Koggala Export Processing Zone,178.65,kg,0.84,9.5,1697.17,Available
98f342de-7dd7-4818-af8c-a4cc7307c7e0,2026-01-29,Paper,Mixed,Clean Mixed available at Katunayake factory.,Katunayake Export Processing Zone,1837.3,kg,1.1,24.43,44885.24,Sold
e44cf29b-f9bc-4073-80e9-9031dba37c4c,2026-01-29,Organic,Food Waste,Dirty Food Waste available at Seethawaka factory.,Seethawaka Export Processing Zone,1767.34,kg,0.84,11.72,20713.22,Available
26ecf8f8-15b2-4d25-9dd7-35d9e6d11f9c,2026-01-29,Metal,Steel Scraps,Baled Steel Scraps available at Paliyagoda factory.,Paliyagoda,1286.57,kg,0.81,189.99,244435.43,Available
53b6c03a-821b-4394-8184-bd1c60a8ecd6,2026-01-29,Metal,Aluminum Cans,Loose Aluminum Cans available at Biyagama factory.,Biyagama Export Processing Zone,1939.14,kg,0.84,317.47,615618.78,Sold
3520e074-fc7b-4a98-a533-42928b0c9cfa,2026-01-29,Plastic,PET Bottles,Unsorted PET Bottles available at Katunayake factory.,Katunayake Export Processing Zone,1315.83,kg,1.01,105.11,138306.89,Available
999d0167-af73-4c69-a628-7bd1f1bff013,2026-01-29,Plastic,LDPE Wrap,Dirty LDPE Wrap available at Biyagama factory.,Biyagama Export Processing Zone,1539.32,kg,1.04,84.17,129564.56,Available
709b2116-eb79-4924-ac12-c473749e7e8b,2026-01-29,Paper,Mixed,Baled Mixed available at Horana factory.,Horana Export Processing Zone,826.92,kg,0.97,26.52,21929.92,Available
f69e041a-a58c-4565-a84f-c71825129f3c,2026-01-29,Metal,Aluminum Cans,Baled Aluminum Cans available at Colombo factory.,Colombo Industrial Zone,378.06,kg,0.86,269.32,101819.12,Available
de8c0381-4484-4668-acab-b065c760d96b,2026-01-29,Paper,Mixed,Leftover Mixed available at Paliyagoda factory.,Paliyagoda,375.66,kg,1.13,25.66,9639.44,Available
7ccaaf95-1815-4bc7-ae1a-68f605a86b5f,2026-01-29,Paper,Cardboard,Baled Cardboard available at Colombo factory.,Colombo Industrial Zone,942.44,kg,0.97,39.94,37641.05,Available
441c9d4d-c452-44cf-8351-f6e1aaafd825,2026-01-29,Plastic,HDPE Containers,Dirty HDPE Containers available at Seethawaka factory.,Seethawaka Export Processing Zone,921.45,kg,1.02,135.8,125132.91,Available
38ca4a5a-e1f5-4017-93c1-b095f1b117c5,2026-01-29,Textile Offcuts,Mixed,Baled Mixed available at Colombo factory.,Colombo Industrial Zone,1493.29,kg,1.05,59.4,88701.43,Available
648ad866-8d38-4f57-8f08-7748ee6e49ce,2026-01-29,Paper,Cardboard,Unsorted Cardboard available at Katunayake factory.,Katunayake Export Processing Zone,134.66,kg,0.99,55.12,7422.46,Available
82be616f-7eb7-41bc-9aec-2eaa3b3babcf,2026-01-29,Plastic,LDPE Wrap,Clean LDPE Wrap available at Horana factory.,Horana Export Processing Zone,362.47,kg,0.86,96.29,34902.24,Available
0255d6b1-b35a-4230-a040-6f980836b77a,2026-01-29,Plastic,HDPE Containers,Leftover HDPE Containers available at Katunayake factory.,Katunayake Export Processing Zone,1923.82,kg,1.2,125.8,242016.56,Available
4d2894d3-a972-4a54-ad94-7303080d39f8,2026-01-29,Metal,Steel Scraps,Mixed Steel Scraps available at Koggala factory.,Koggala Export Processing Zone,1859.96,kg,0.92,222.06,413022.72,Sold
9d98fcbc-89fa-4f60-8bbc-669fb881b9e7,2026-01-29,Textile Offcuts,Cotton,Sorted Cotton available at Colombo factory.,Colombo Industrial Zone,862.73,kg,1.07,85.84,74056.74,Available
58968a1c-5143-48d0-8ba8-647c2a5dbddd,2026-01-29,Plastic,HDPE Containers,Leftover HDPE Containers available at Horana factory.,Horana Export Processing Zone,1053.19,kg,0.99,125.72,132407.05,Available
7b0853da-4111-423f-91c2-252aa19793d5,2026-01-29,Plastic,HDPE Containers,Leftover HDPE Containers available at Horana factory.,Horana Export Processing Zone,1648.28,kg,0.93,89.8,148015.54,Available
924e2c35-0eec-4dcf-9636-c84b31284a5d,2026-01-29,Plastic,HDPE Containers,Dirty HDPE Containers available at Ekala factory.,Ekala Industrial Estate,529.46,kg,0.93,115.03,60903.78,Sold
fe5da69d-539a-4074-aafc-3a6e5a5c7de1,2026-01-29,Chemical,Empty Drums (Plastic),Dirty Empty Drums (Plastic) available at Biyagama factory.,Biyagama Export Processing Zone,219.03,units,1.05,601.3,131702.74,Available
1893afe9-febe-4526-956b-cefd4baa669e,2026-01-29,Textile Offcuts,Mixed,Baled Mixed available at Paliyagoda factory.,Paliyagoda,1711.79,kg,1.04,37.35,63935.36,Available
b7597d78-aaef-4297-8115-a26d28d79cba,2026-01-29,Textile Offcuts,Cotton,Dirty Cotton available at Biyagama factory.,Biyagama Export Processing Zone,660.07,kg,0.94,104.04,68673.68,Available
dcf829eb-498e-400e-ae16-dfe7d7f5de29,2026-01-29,Chemical,Empty Drums (Plastic),Dirty Empty Drums (Plastic) available at Colombo factory.,Colombo Industrial Zone,1089.89,units,0.96,652.64,711305.81,Sold
29d70c9a-4ffb-421c-91f1-2a6b129e3cd4,2026-01-29,Plastic,LDPE Wrap,Mixed LDPE Wrap available at Horana factory.,Horana Export Processing Zone,1434.77,kg,1.2,115.5,165715.93,Sold
f1505fd4-f517-416d-9643-a0369aa0f93b,2026-01-29,Metal,Aluminum Cans,Loose Aluminum Cans available at Ekala factory.,Ekala Industrial Estate,1825.03,kg,0.83,267.22,487684.52,Sold
60f75a84-4a46-4697-8a7b-700570a7bbed,2026-01-29,Textile Offcuts,Polyester,Clean Polyester available at Colombo factory.,Colombo Industrial Zone,994.54,kg,1.1,55.56,55256.64,Available
8d66b65f-df21-4a27-a622-517d9916cf13,2026-01-29,Textile Offcuts,Mixed,Mixed Mixed available at Seethawaka factory.,Seethawaka Export Processing Zone,1524.34,kg,0.85,33.85,51598.91,Available
5116223d-e4a1-406c-aa44-8027646f96d6,2026-01-29,Organic,Food Waste,Sorted Food Waste available at Seethawaka factory.,Seethawaka Export Processing Zone,1925.03,kg,1.17,7.13,13725.46,Available
fb27c831-ff5e-4886-990f-4aa20957d75e,2026-01-29,Chemical,Empty Drums (Plastic),Unsorted Empty Drums (Plastic) available at Seethawaka factory.,Seethawaka Export Processing Zone,461.7,units,0.94,676.64,312404.69,Sold
a0d3c42b-dc40-410b-a505-02006070786e,2026-01-29,Textile Offcuts,Polyester,Leftover Polyester available at Ekala factory.,Ekala Industrial Estate,1504.95,kg,0.88,55.18,83043.14,Available
4d214207-91f7-4544-9b9a-3fd6862d8a53,2026-01-29,Plastic,PET Bottles,Clean PET Bottles available at Horana factory.,Horana Export Processing Zone,729.61,kg,1.16,104.48,76229.65,Available
1b83764b-5d0b-4bec-8ece-f06a171e9c35,2026-01-29,Plastic,LDPE Wrap,Loose LDPE Wrap available at Biyagama factory.,Biyagama Export Processing Zone,1766.41,kg,0.96,92.62,163604.89,Available
14a967f3-f2f4-432f-b278-a19224cec059,2026-01-29,Paper,Cardboard,Unsorted Cardboard available at Katunayake factory.,Katunayake Export Processing Zone,1810.54,kg,0.93,41.34,74847.72,Sold
2954cca3-d543-4592-b1d7-0ac85bb99581,2026-01-29,Metal,Steel Scraps,Sorted Steel Scraps available at Koggala factory.,Koggala Export Processing Zone,1334.47,kg,1.16,216.58,289019.51,Available
e344a901-4cdb-4b0a-8852-5c580150e27c,2026-01-29,Plastic,HDPE Containers,Unsorted HDPE Containers available at Seethawaka factory.,Seethawaka Export Processing Zone,1819.3,kg,0.94,96.23,175071.24,Available
9b475339-fab5-4151-8b2c-29b61a6ca929,2026-01-29,Textile Offcuts,Polyester,Sorted Polyester available at Ekala factory.,Ekala Industrial Estate,481.02,kg,0.93,78.2,37615.76,Available
023c289c-13f5-444b-a04c-e295a63c9891,2026-01-29,Textile Offcuts,Polyester,Baled Polyester available at Colombo factory.,Colombo Industrial Zone,282.57,kg,0.86,40.13,11339.53,Available
7a672cd3-06cd-43f7-847b-142efa00e65d,2026-01-29,Chemical,Empty Drums (Plastic),Unsorted Empty Drums (Plastic) available at Biyagama factory.,Biyagama Export Processing Zone,612.74,units,0.91,477.82,292779.43,Available
02c73995-7dc4-40ff-ae42-e88f586de353,2026-01-29,Chemical,Empty Drums (Plastic),Dirty Empty Drums (Plastic) available at Paliyagoda factory.,Paliyagoda,962.73,units,1.05,616.22,593253.48,Available
9f425e51-e770-49ec-89fd-f093721d9a08,2026-01-29,Metal,Aluminum Cans,Loose Aluminum Cans available at Paliyagoda factory.,Paliyagoda,1664.43,kg,0.93,315.0,524295.45,Available
51956268-a117-442f-b78b-0afce617be93,2026-01-29,Paper,Cardboard,Loose Cardboard available at Seethawaka factory.,Seethawaka Export Processing Zone,160.98,kg,0.97,44.23,7120.15,Sold
599d2e45-d54a-43f6-81d3-95270c2ab8d0,2026-01-29,Plastic,LDPE Wrap,Loose LDPE Wrap available at Koggala factory.,Koggala Export Processing Zone,1511.74,kg,0.89,91.99,139064.96,Available
83d56e9e-92a8-437c-a7b5-c5513387b9d9,2026-01-29,Metal,Steel Scraps,Loose Steel Scraps available at Colombo factory.,Colombo Industrial Zone,396.69,kg,0.93,159.88,63422.8,Available
022830f9-063d-4bfe-a12c-5253d0d47f33,2026-01-29,Organic,Food Waste,Mixed Food Waste available at Katunayake factory.,Katunayake Export Processing Zone,1595.91,kg,1.14,10.19,16262.32,Available
8dae932e-283d-4a13-b0bb-e7ce1c752efd,2026-01-29,Textile Offcuts,Polyester,Mixed Polyester available at Ekala factory.,Ekala Industrial Estate,1549.96,kg,0.99,64.53,100018.92,Available
aa654084-7842-4086-aafd-d2c23b00199a,2026-01-29,Plastic,LDPE Wrap,Unsorted LDPE Wrap available at Colombo factory.,Colombo Industrial Zone,1695.26,kg,1.03,73.99,125432.29,Available
4cbf9c52-e998-4460-824a-f5d3f017c2a5,2026-01-29,Organic,Food Waste,Baled Food Waste available at Colombo factory.,Colombo Industrial Zone,243.9,kg,1.05,7.02,1712.18,Available
8c6248ab-235a-41e8-a489-919c6bf16030,2026-01-29,Plastic,HDPE Containers,Loose HDPE Containers available at Colombo factory.,Colombo Industrial Zone,1794.28,kg,0.8,110.63,198501.2,Available
69fd2e71-6543-49ae-9944-1317a39bca58,2026-01-29,Plastic,PET Bottles,Dirty PET Bottles available at Colombo factory.,Colombo Industrial Zone,327.23,kg,0.86,73.86,24169.21,Available
fc5f732c-f46d-46a2-ab29-94e428331e22,2026-01-29,Metal,Steel Scraps,Leftover Steel Scraps available at Seethawaka factory.,Seethawaka Export Processing Zone,741.64,kg,0.86,204.13,151390.97,Sold
257bc2a6-63c2-4cda-91e4-ef1e6e6f9d26,2026-01-29,Textile Offcuts,Polyester,Mixed Polyester available at Koggala factory.,Koggala Export Processing Zone,284.18,kg,0.91,80.66,22921.96,Available
2300f775-ee44-4c85-9ed1-98e0b110cdd1,2026-01-29,Organic,Food Waste,Mixed Food Waste available at Katunayake factory.,Katunayake Export Processing Zone,259.66,kg,0.91,7.9,2051.31,Available
0533df18-4cea-4c4f-893d-ca997474c05b,2026-01-29,Plastic,LDPE Wrap,Clean LDPE Wrap available at Biyagama factory.,Biyagama Export Processing Zone,396.05,kg,1.07,82.32,32602.84,Available
9bff9ebe-8cf3-497c-8037-a5018ffd64f0,2026-01-29,Chemical,Empty Drums (Plastic),Mixed Empty Drums (Plastic) available at Horana factory.,Horana Export Processing Zone,580.45,units,0.97,519.2,301369.64,Available
5c1189e7-554c-4b04-a5d7-ccdf19225cb1,2026-01-29,Textile Offcuts,Polyester,Loose Polyester available at Seethawaka factory.,Seethawaka Export Processing Zone,196.7,kg,0.96,30.64,6026.89,Available
fd0cf887-64cc-4ec1-a912-9a8837a629cc,2026-01-29,Plastic,LDPE Wrap,Clean LDPE Wrap available at Paliyagoda factory.,Paliyagoda,678.62,kg,1.14,131.44,89197.81,Available
949faa18-249e-4074-9ecf-9ed02eebe017,2026-01-29,Plastic,PET Bottles,Clean PET Bottles available at Ekala factory.,Ekala Industrial Estate,1531.26,kg,1.07,88.36,135302.13,Available
263ef3c3-7481-42db-9505-ab5fc8bfbd56,2026-01-29,Paper,Cardboard,Clean Cardboard available at Koggala factory.,Koggala Export Processing Zone,708.17,kg,1.05,48.52,34360.41,Available
998f28c0-9d34-43b9-bfa3-9eba22985496,2026-01-29,Plastic,LDPE Wrap,Sorted LDPE Wrap available at Horana factory.,Horana Export Processing Zone,812.37,kg,1.13,116.76,94852.32,Available
285d2898-7a1e-453f-9505-e0f6c0912aba,2026-01-29,Textile Offcuts,Mixed,Unsorted Mixed available at Ekala factory.,Ekala Industrial Estate,719.03,kg,0.96,26.95,19377.86,Available
8ff43546-f771-4cb8-a623-5ec3af8eff9b,2026-01-29,Chemical,Empty Drums (Plastic),Unsorted Empty Drums (Plastic) available at Seethawaka factory.,Seethawaka Export Processing Zone,826.52,units,0.89,676.46,559107.72,Available
22de4062-56d6-45ed-af50-91f47fb7caa3,2026-01-29,Paper,Cardboard,Unsorted Cardboard available at Paliyagoda factory.,Paliyagoda,1065.58,kg,1.04,38.26,40769.09,Sold
69777f54-ca9f-427f-a4e4-052127084b30,2026-01-29,Metal,Aluminum Cans,Mixed Aluminum Cans available at Koggala factory.,Koggala Export Processing Zone,56.72,kg,1.2,395.85,22452.61,Available
13f99452-0b87-4ffb-98f0-ce9d58f43eb0,2026-01-29,Textile Offcuts,Cotton,Leftover Cotton available at Horana factory.,Horana Export Processing Zone,1514.03,kg,0.96,113.99,172584.28,Available
e78e19b8-49a2-4b07-b441-1952d649285c,2026-01-29,Paper,Cardboard,Mixed Cardboard available at Colombo factory.,Colombo Industrial Zone,1252.85,kg,1.03,33.39,41832.66,Available
c1cc392b-7f85-4425-a024-f9a77ca867af,2026-01-29,Plastic,LDPE Wrap,Leftover LDPE Wrap available at Koggala factory.,Koggala Export Processing Zone,1542.22,kg,0.82,91.45,141036.02,Available
